tx_id,sender,receiver,amount,gas_fee,timestamp,is_fraud,hour,amount_category,is_night,amount_cat,high_gas
e4ef5556-6b64-40fa-ab39-effa71dfbbaa,wallet_51,wallet_80,1.3737,0.00489,1776329826,0,8,medium,0,1,0
a9a18874-9408-450f-bbf3-5dd028174d33,wallet_2,wallet_61,2.6139,0.00398,1776329826,0,8,medium,0,1,0
b0f68233-84c1-4e02-958e-7d8479692d44,wallet_29,wallet_99,0.8196,0.00604,1776329826,0,8,low,0,0,0
d6d2ec67-d0da-4118-a569-5337d48ec5bf,wallet_90,wallet_87,1.4446,0.00686,1776329826,0,8,medium,0,1,0
fca9ebe2-0913-469c-b92e-53b9e885abcd,wallet_90,wallet_70,0.4164,0.00417,1776329826,0,8,low,0,0,0
07da2aea-b878-4e1e-8d96-37f437821cb2,wallet_43,wallet_73,4.5528,0.00663,1776329826,1,8,high,0,2,0
345aedaa-35cb-430e-afc9-121dc36bcb88,wallet_71,wallet_8,3.5591,0.00327,1776329826,0,8,high,0,2,0
f9807d0e-24cd-48ad-97e2-9bcacf8dd87c,wallet_99,wallet_47,3.1917,0.00117,1776329826,0,8,high,0,2,0
47539a93-bdf5-4b2d-9db1-6c0a15850e5d,wallet_0,wallet_58,2.1442,0.00581,1776329826,0,8,medium,0,1,0
02ee21ea-27b7-4da3-bcda-d225539dabea,wallet_51,wallet_85,4.64,0.00196,1776329826,1,8,high,0,2,0
0dcd9e93-b31b-4780-b1b7-aa01adc4e813,wallet_8,wallet_97,2.4373,0.00196,1776329826,0,8,medium,0,1,0
eb5b0527-e0ce-4349-baf0-1b11941bc220,wallet_95,wallet_18,1.3709,0.00412,1776329826,0,8,medium,0,1,0
79c4158d-426a-492c-8e4b-6e4c840a785c,wallet_10,wallet_15,1.5483,0.00915,1776329826,0,8,medium,0,1,1
b60330ae-f45c-4732-9ee1-c87d1c7d1295,wallet_82,wallet_7,4.9494,0.00311,1776329826,1,8,high,0,2,0
ae856cb7-2cef-4c6a-81a6-3a16d8eb414c,wallet_66,wallet_47,4.7307,0.00181,1776329826,1,8,high,0,2,0
14532918-ac04-4a67-95a2-3072e2ec9f5f,wallet_32,wallet_6,0.3747,0.00657,1776329826,0,8,low,0,0,0
c3786205-dc52-4de9-93ec-0f73b7dd6a96,wallet_87,wallet_3,0.0155,0.00029,1776329826,0,8,low,0,0,0
1f8de345-3ad1-407a-b3ad-7b32a66825cb,wallet_80,wallet_19,4.3894,0.00425,1776329826,0,8,high,0,2,0
f5706b3e-531f-457a-bcbb-f8f6fdfe59c7,wallet_16,wallet_40,4.1041,0.00268,1776329826,0,8,high,0,2,0
98086327-72d3-465b-9913-ff1be1bdb43a,wallet_29,wallet_93,4.418,0.00876,1776329826,0,8,high,0,2,1
39c90926-1d84-4a76-9b9f-56acd4b359e8,wallet_26,wallet_42,1.7549,0.00155,1776329826,0,8,medium,0,1,0
525f8ba5-e7e0-4596-b28f-51929aa7bf4f,fraud_wallet,wallet_74,3.7323,0.00523,1776329826,1,8,high,0,2,0
a920e419-38f8-440a-a46e-64e76f4e68e8,wallet_79,wallet_68,3.2954,0.00191,1776329826,0,8,high,0,2,0
dbfb6829-4e33-4e7c-891c-bb9149ed6e3a,wallet_18,wallet_6,2.9203,0.00176,1776329826,0,8,medium,0,1,0
8ea3d14b-9092-4dbf-acb0-f18a4d6f126a,wallet_21,wallet_91,2.1927,0.00837,1776329826,0,8,medium,0,1,1
5aee3977-d931-4d09-8407-cfebc47de7cc,wallet_58,wallet_22,0.00995,0.00988,1776329826,1,8,low,0,0,1
247fb709-eca8-4018-a311-f589d59a205e,wallet_99,wallet_24,4.3237,0.00356,1776329826,0,8,high,0,2,0
c4332611-cff2-4d41-84a0-a1225411c5db,wallet_89,wallet_99,0.0655,0.00468,1776329826,0,8,low,0,0,0
54075f8d-ae97-4657-b3f4-cf6ffee6ac83,wallet_82,wallet_98,4.705,0.00738,1776329826,1,8,high,0,2,0
afbad86f-3902-4b60-8660-854209a144e4,wallet_10,wallet_72,1.0834,0.00523,1776329826,0,8,medium,0,1,0
27378630-1c38-4136-b488-8d099dc05538,wallet_46,wallet_67,0.0821,0.00675,1776329826,0,8,low,0,0,0
9e7f3d16-3d4c-4f61-92b2-6b0991794001,wallet_55,wallet_54,2.2302,0.00901,1776329826,0,8,medium,0,1,1
00f95c6b-54b4-4f9c-a380-23842dd24452,wallet_89,wallet_26,2.0705,0.00458,1776329826,0,8,medium,0,1,0
1a64f0f9-d198-4e6b-81e5-c730e67619d5,wallet_69,wallet_36,0.3406,0.00374,1776329826,0,8,low,0,0,0
3e7fce1a-a903-4179-b99a-07df31104287,wallet_59,wallet_67,2.3478,0.00152,1776329826,0,8,medium,0,1,0
cb05060e-d728-4e7a-b721-dc281ebea4d1,wallet_14,wallet_11,0.0127,0.00541,1776329826,0,8,low,0,0,0
4040f7b0-20a9-4074-bafe-4568c6546bcc,wallet_21,wallet_58,3.3109,0.00957,1776329826,0,8,high,0,2,1
d6b9f293-8784-41a8-9741-7696a901885b,wallet_66,wallet_85,1.4874,0.00715,1776329826,0,8,medium,0,1,0
46149384-fd7b-47af-9d76-b295f05e9f41,wallet_80,wallet_40,3.3313,0.00819,1776329826,0,8,high,0,2,1
ed70aada-1bc0-4090-97a0-b55d6297fe5f,wallet_22,wallet_15,1.4061,0.00977,1776329826,0,8,medium,0,1,1
6734126a-9970-48dc-889a-08d5320bce15,wallet_14,wallet_42,0.7186,0.0076,1776329826,0,8,low,0,0,0
5194ebf9-2137-45d1-85e6-cc22d89cc736,wallet_33,wallet_84,4.526,0.00391,1776329826,1,8,high,0,2,0
cc1e17b4-85d0-406e-9b2a-add925c6cf19,wallet_77,wallet_13,2.6199,0.00334,1776329826,0,8,medium,0,1,0
7e5150b0-71ea-4312-98e5-caa1145b43ff,wallet_11,wallet_76,1.7345,0.00577,1776329826,0,8,medium,0,1,0
113a430e-7c57-45f8-a996-dcea015b7aff,wallet_87,wallet_54,3.2078,0.00382,1776329826,0,8,high,0,2,0
8d50f67b-a7b0-47f3-b6fb-6b2d69ec129e,wallet_1,wallet_52,0.7776,0.00153,1776329826,0,8,low,0,0,0
4b7c1db7-ecc2-4d3d-a393-1621e054006d,wallet_15,wallet_73,3.6082,0.00871,1776329826,0,8,high,0,2,1
c5ca5e09-d095-42e2-be06-05918b770907,wallet_78,wallet_34,1.4413,0.00117,1776329826,0,8,medium,0,1,0
31dde939-ff2c-4445-bb49-5c70f9e615fa,wallet_47,wallet_68,4.4303,0.00516,1776329826,0,8,high,0,2,0
60cccf0a-2dd4-414c-8068-7fd11b0bb241,wallet_73,wallet_50,1.4632,0.00899,1776329826,0,8,medium,0,1,1
26c8379f-584f-40bc-a792-51d545ca4186,wallet_9,wallet_64,3.447,0.0021,1776329826,0,8,high,0,2,0
2caadd88-e8ad-4b8c-99a5-fd84b28540c0,wallet_43,wallet_80,1.1829,0.00974,1776329826,0,8,medium,0,1,1
de5ead01-1788-472e-bfc2-40fdeadc6e35,wallet_14,wallet_53,4.0879,0.00774,1776329826,0,8,high,0,2,0
4cdb277e-3d7c-4cf3-98ad-8d47c438f9d5,wallet_68,wallet_35,1.5601,0.00446,1776329826,0,8,medium,0,1,0
c4940c4a-df26-4a26-a682-fc503a0a0b1e,wallet_65,wallet_71,1.4017,0.00726,1776329826,0,8,medium,0,1,0
be5b6552-d4cf-4e6b-9cc1-4ed867985e6d,wallet_55,wallet_22,3.931,0.007,1776329826,0,8,high,0,2,0
ff24703e-859c-42b7-bb53-aeb96dcd0d49,wallet_5,wallet_6,1.0618,0.00118,1776329826,0,8,medium,0,1,0
da33553f-9312-40f2-9fe1-c06e64e253ff,wallet_7,wallet_92,4.372,0.00696,1776329826,0,8,high,0,2,0
4471b260-4aef-494d-b776-999d3969a560,wallet_56,wallet_91,4.4527,0.00616,1776329826,0,8,high,0,2,0
8bdfaaaa-4b31-44ca-8d96-14566e02182c,wallet_79,wallet_99,4.3316,0.00963,1776329826,0,8,high,0,2,1
47bfba3b-93dc-43de-b038-e881b06e6f42,wallet_93,wallet_68,3.3297,0.00931,1776329826,0,8,high,0,2,1
2cde9c5a-15e7-4555-9b30-7d1c36c19542,wallet_98,wallet_29,4.1601,0.00727,1776329826,0,8,high,0,2,0
7b36c907-e921-4b64-afab-f9947cb51ec9,wallet_61,wallet_74,4.3044,0.00585,1776329826,0,8,high,0,2,0
57bbf7b0-25cf-4602-a01f-7802b518cd03,wallet_73,wallet_91,2.6216,0.00484,1776329826,0,8,medium,0,1,0
dd09e607-4a0a-4c07-9ac0-0fd2a18fa757,wallet_58,wallet_77,3.1682,0.00937,1776329826,0,8,high,0,2,1
70613d4b-27c4-49ac-a9f3-ed34aa6e8d02,wallet_69,wallet_76,2.4242,0.00073,1776329826,0,8,medium,0,1,0
9b569874-0103-4d15-8607-e7c1410bc76c,wallet_78,wallet_7,4.2078,0.00277,1776329826,0,8,high,0,2,0
c937730f-f4c2-4b01-a0f5-1a7c4b8e8da0,wallet_10,wallet_44,3.2731,0.00966,1776329826,0,8,high,0,2,1
a74602ed-9faf-49ec-92e0-6fbc21d2520c,wallet_56,wallet_60,4.7655,0.00428,1776329826,1,8,high,0,2,0
66708b14-9548-43c2-b820-682d4dd5e498,wallet_73,wallet_52,3.6707,0.0002,1776329826,0,8,high,0,2,0
8244a346-ba06-4132-8c6a-2df794b23711,fraud_wallet,wallet_10,2.2599,0.00694,1776329826,1,8,medium,0,1,0
1f3baf0e-d3af-4277-bd74-14dad58d0410,wallet_0,wallet_40,3.5655,0.00551,1776329826,0,8,high,0,2,0
6ebb8018-757c-4ac0-92f2-3f6087914a5f,wallet_39,wallet_95,3.6171,0.00653,1776329826,0,8,high,0,2,0
fbb67e58-8d54-4a3b-b0e2-bf49c55c686c,wallet_33,wallet_84,0.00984,0.00164,1776329826,1,8,low,0,0,0
b8ddb74e-e1b7-409f-b36a-8c7d3518e42e,wallet_52,wallet_98,2.4431,0.00185,1776329826,0,8,medium,0,1,0
53ac4ace-c83e-4568-b968-921fb252a4c1,wallet_67,wallet_78,3.6739,0.00662,1776329826,0,8,high,0,2,0
688dad99-fc5a-4f11-baee-3321383e6be8,wallet_74,wallet_49,2.3868,0.00932,1776329826,0,8,medium,0,1,1
0dad2ce7-e1dc-4705-8055-e698f3332b40,fraud_wallet,wallet_57,4.2228,0.00551,1776329826,1,8,high,0,2,0
4beef30d-1bfc-41a1-b789-66c1df6d50ca,wallet_12,wallet_11,3.5819,0.00757,1776329826,0,8,high,0,2,0
b5de6b81-04be-4d86-b805-93a1cc84e5cc,wallet_24,wallet_90,3.9814,0.00336,1776329826,0,8,high,0,2,0
27807411-6028-41f9-a89c-11e89834690b,wallet_55,wallet_75,3.8797,0.00655,1776329826,0,8,high,0,2,0
859151d3-1a38-43a9-9a01-5b0f6d4f09ec,wallet_50,wallet_28,0.6786,0.00251,1776329826,0,8,low,0,0,0
69972b88-e622-4e28-b895-9bba39abe85d,wallet_30,wallet_86,1.9753,0.00663,1776329826,0,8,medium,0,1,0
9b74c53f-5fc0-4c41-bee1-15c6a72480a1,wallet_25,wallet_83,1.1394,0.00149,1776329826,0,8,medium,0,1,0
edd184cb-816d-4c4d-9b97-591d8a9eaa80,wallet_32,wallet_57,3.3222,0.00077,1776329826,0,8,high,0,2,0
03303ed7-b0e7-42a7-a811-61bd04f65a85,wallet_25,wallet_6,2.077,0.00471,1776329826,0,8,medium,0,1,0
3fb7a428-24e7-4695-a932-ce9ea7d5305f,wallet_90,wallet_69,4.9747,0.0091,1776329826,1,8,high,0,2,1
c0a0f838-d57e-498f-85fa-d7247acc02e3,wallet_32,wallet_72,4.7492,0.00885,1776329826,1,8,high,0,2,1
11d188e1-7f5e-4894-a974-7a8ff7dfe7c4,wallet_14,wallet_70,1.6615,0.0061,1776329826,0,8,medium,0,1,0
a99e5754-14cb-4711-bd5d-55c053a05ecb,wallet_32,wallet_14,3.7118,0.00244,1776329826,0,8,high,0,2,0
4c443df8-91f5-452e-8233-48ada20914ec,wallet_17,wallet_35,1.4406,0.00845,1776329826,0,8,medium,0,1,1
a99a4a04-061c-4c76-ae58-46a55d725f42,wallet_81,wallet_77,2.2528,0.00811,1776329826,0,8,medium,0,1,1
0bff96a3-3c26-4df4-8659-cca4ad55c60a,wallet_34,wallet_49,1.0826,0.00292,1776329826,0,8,medium,0,1,0
2bb0e907-7267-463e-866a-42a46cd2233a,wallet_38,wallet_68,1.5004,0.00129,1776329826,0,8,medium,0,1,0
8cce739e-ec95-41dc-941d-71985f60be64,wallet_26,wallet_87,2.1692,0.00829,1776329826,0,8,medium,0,1,1
b7218667-e84b-495d-961f-c86cb48c4867,wallet_0,wallet_57,2.8193,0.00012,1776329826,1,8,medium,0,1,0
37592540-19a6-4eab-8e39-d9a8487a4d2e,wallet_95,wallet_94,4.4111,0.00547,1776329826,0,8,high,0,2,0
20d3536a-3454-4cc5-a995-a89294cf94c0,wallet_63,wallet_45,0.00463,0.00436,1776329826,1,8,low,0,0,0
0c5f3c40-d2ad-4a61-b230-d1a7e62d8884,wallet_7,wallet_71,4.1741,0.00992,1776329826,0,8,high,0,2,1
778a6f14-a77a-41f6-b493-9bf7d0a95090,wallet_60,wallet_93,1.6845,0.00893,1776329826,0,8,medium,0,1,1
388680aa-18cd-455d-b5e1-1bd48a2c345b,wallet_23,wallet_82,0.2639,0.00627,1776329826,0,8,low,0,0,0
d14f1453-b16d-4a9b-b6cc-9a2ae21f1170,wallet_83,wallet_99,4.2827,0.00171,1776329826,0,8,high,0,2,0
7a96db08-c904-434b-8a84-0841489fecdc,wallet_61,wallet_32,2.8313,0.00846,1776329826,0,8,medium,0,1,1
f13cc781-5143-42d3-855f-4dc44f6f057c,wallet_37,wallet_93,1.9239,0.00397,1776329826,0,8,medium,0,1,0
2071f2c4-86c1-4fe8-bff9-030a017c3e20,wallet_21,wallet_9,2.0808,0.00682,1776329826,0,8,medium,0,1,0
7a9d2fc0-ad3b-4aa1-bc95-ad398a37111b,wallet_72,wallet_77,1.4862,0.00263,1776329826,0,8,medium,0,1,0
fb0cf889-e8a6-446f-845d-f9e1000724c3,wallet_24,wallet_53,4.2302,0.00993,1776329826,0,8,high,0,2,1
a38d1300-4932-4d2d-b2e0-e07f95aa56f8,wallet_45,scam_wallet,2.9663,0.0032,1776329826,1,8,medium,0,1,0
4c9eac7e-93fb-417b-b6de-e4f197795eff,wallet_56,wallet_87,2.7184,0.00121,1776329826,0,8,medium,0,1,0
966c5ec2-34bc-4fba-a065-a8e3e28e6e5d,wallet_58,scam_wallet,4.1565,0.00727,1776329826,1,8,high,0,2,0
1f67dc30-5a0c-48ab-bd82-892f54b0604f,wallet_85,wallet_60,3.7766,0.00209,1776329826,0,8,high,0,2,0
f8e8426f-bdc7-43c3-8849-0f3b9b1b9e3a,wallet_59,wallet_47,0.4699,0.00319,1776329826,0,8,low,0,0,0
e06205a0-e2d9-4f8b-be6c-b58e06ab8df5,wallet_32,wallet_47,2.2837,0.00064,1776329826,0,8,medium,0,1,0
07d28ff7-43fd-4706-89ab-c52c82751436,wallet_14,wallet_10,0.2423,0.00559,1776329826,0,8,low,0,0,0
4c6a4c81-d4af-4469-b117-8e77b5edbf6a,wallet_28,wallet_11,1.0326,0.00421,1776329826,0,8,medium,0,1,0
a4e1a528-5510-4a56-b984-23d3f0b14325,wallet_23,wallet_64,3.2148,0.00422,1776329826,0,8,high,0,2,0
10526b34-cd4a-48e9-9397-629c2990a0b0,wallet_28,wallet_81,0.8009,0.00453,1776329826,0,8,low,0,0,0
f838f784-7a77-427f-8636-70e6548663a4,wallet_14,wallet_90,4.4758,0.00651,1776329826,0,8,high,0,2,0
ffc6b0c9-4ee5-414f-b1df-dc21f71832dc,wallet_90,wallet_18,1.9177,0.00086,1776329826,0,8,medium,0,1,0
52616ad1-8555-42b4-9dae-8d460efbbba0,wallet_21,wallet_82,2.7956,0.00106,1776329826,0,8,medium,0,1,0
ebeb56c7-60b7-478b-9dc1-90787330e584,wallet_42,wallet_24,1.4909,0.00528,1776329826,0,8,medium,0,1,0
3c3325b2-fa7c-4030-900d-84dead1e51d6,wallet_77,wallet_40,1.9591,0.00421,1776329826,0,8,medium,0,1,0
f0a7f261-b6b6-40e4-a174-800f8d1fc74d,wallet_84,wallet_30,0.6636,0.00087,1776329826,0,8,low,0,0,0
60def660-8483-45c3-beff-02c57670ccb8,wallet_7,wallet_95,0.2065,0.00143,1776329826,0,8,low,0,0,0
b251bc0a-53e1-4383-8dea-cbcd96058a4e,wallet_44,wallet_27,0.5096,0.00168,1776329826,0,8,low,0,0,0
daaffc04-667d-41fb-abce-a1c75f118a21,wallet_13,wallet_99,4.3529,0.00462,1776329826,0,8,high,0,2,0
02b88fdb-e465-46c9-a0ee-509a72724ef4,wallet_29,wallet_8,3.5697,0.0026,1776329826,0,8,high,0,2,0
ad444adf-798f-46cc-8749-2dba36c60837,wallet_41,wallet_94,3.2966,0.00947,1776329826,0,8,high,0,2,1
0404710b-23b0-40c7-bbcd-cfbedbbd289f,wallet_38,wallet_60,3.3297,0.00393,1776329826,0,8,high,0,2,0
ccc1fd3d-cea2-4856-8bfa-2faeb244eee9,wallet_10,wallet_35,1.914,0.00783,1776329826,0,8,medium,0,1,0
c55e6c9f-5100-4cdc-b287-d104b7797474,wallet_12,wallet_1,0.5859,0.00792,1776329826,0,8,low,0,0,0
05e49ad8-5590-4307-974e-6c833c96e5cb,wallet_15,wallet_89,4.4357,0.00392,1776329826,0,8,high,0,2,0
5b4adef3-1025-4707-aa92-2f2be32af931,wallet_83,wallet_87,3.5207,0.00474,1776329826,0,8,high,0,2,0
0678b353-d003-42cb-b383-5912cb3a1b8d,wallet_89,wallet_58,2.9204,0.00441,1776329826,0,8,medium,0,1,0
ac7240cd-3a52-411c-bceb-906e697c3601,wallet_41,wallet_83,2.8305,0.0021,1776329826,0,8,medium,0,1,0
3bcf41fb-2c8b-49cf-825c-a6f1599edff3,wallet_8,wallet_65,1.8941,0.00825,1776329826,0,8,medium,0,1,1
614cdae8-0b26-4511-af05-6e626bc117f7,wallet_59,wallet_7,4.5866,0.00011,1776329826,1,8,high,0,2,0
ae01ed07-16d4-41c5-a833-dd0e4be1b17e,wallet_11,wallet_88,4.6487,0.00727,1776329826,1,8,high,0,2,0
d39fbaf3-2111-4ce4-820c-577874485874,wallet_44,wallet_82,0.3446,0.00504,1776329826,0,8,low,0,0,0
11f5f6b8-050c-4d17-b7e1-3dbe0863ba78,wallet_89,wallet_66,0.674,0.00581,1776329826,0,8,low,0,0,0
8ff05348-93d1-4e57-a54b-5834aaff522b,wallet_56,wallet_86,4.688,0.00242,1776329826,1,8,high,0,2,0
f5364dc5-f36a-4a16-95b9-fa6146853738,wallet_31,wallet_14,2.4334,0.0048,1776329826,0,8,medium,0,1,0
9555e5f0-6ee6-4ff6-ade9-acb161ccdcd3,wallet_9,wallet_94,2.3639,0.00898,1776329826,0,8,medium,0,1,1
bbdb8abc-aa7f-4f93-a5c3-1f91491089f5,wallet_11,scam_wallet,4.3298,0.00797,1776329826,1,8,high,0,2,0
1ff100b3-a9c4-4d1f-a8ba-788a9ad8b984,wallet_72,wallet_60,1.8582,0.00467,1776329826,0,8,medium,0,1,0
ca21202b-0001-4660-b154-e888ec49b713,wallet_84,wallet_91,0.9982,0.00736,1776329826,0,8,low,0,0,0
daddc16b-507e-415b-b7ea-c4ad150f93da,wallet_44,wallet_6,0.2111,0.00594,1776329826,0,8,low,0,0,0
3b62727f-371d-4f38-9898-8116d8232343,wallet_60,wallet_89,1.3199,0.0006,1776329826,0,8,medium,0,1,0
028caa89-c523-4281-ab6c-58a9a40b28b4,wallet_41,wallet_67,0.537,0.00929,1776329826,0,8,low,0,0,1
a3475155-03ab-4b64-9aca-b5b21d0acb89,wallet_35,wallet_81,3.4853,0.00756,1776329826,0,8,high,0,2,0
90e40072-dc6d-4b75-ab03-96816666e4f5,wallet_12,wallet_78,1.2871,0.00768,1776329826,0,8,medium,0,1,0
82ec0fe4-4a1a-4a42-b052-8d74173e6b74,wallet_28,scam_wallet,0.00137,0.0025,1776329826,1,8,low,0,0,0
2fec1fa1-0950-48cd-a890-20649b48eece,wallet_46,wallet_43,3.5602,0.00643,1776329826,0,8,high,0,2,0
5ce50632-7bce-4d12-a24e-26c931a95e69,wallet_81,wallet_73,2.1564,0.00903,1776329826,0,8,medium,0,1,1
18f05894-a93d-43ad-9aae-ad24a7146abc,wallet_8,wallet_31,1.9438,0.00306,1776329826,0,8,medium,0,1,0
